Customer_ID,Last_Purchase_Date,First_Purchase_Date,Total_Transactions,Total_Sales,Promo_Usage,Days_Since_First_Purchase,Avg_Basket_Size,Customer_Tenure,Promo_Usage_Rate,Recency,Churn,Frequency,Monetary,Store
2210,2015-07-01,2013-02-05,12,186160,7,906,15513.333333333334,906,0.5833333333333334,30,0,12,186160,9
2211,2015-05-05,2013-06-24,8,116787,5,767,14598.375,767,0.625,87,0,8,116787,7
2212,2015-05-06,2013-04-15,16,272181,11,837,17011.3125,837,0.6875,86,0,16,272181,11
2213,2015-07-31,2013-03-05,14,230255,7,878,16446.785714285714,878,0.5,0,0,14,230255,11
2214,2015-04-02,2013-04-22,11,160974,9,830,14634.0,830,0.8181818181818182,120,1,11,160974,10
2215,2015-07-01,2013-01-21,16,270181,11,921,16886.3125,921,0.6875,30,0,16,270181,15
2216,2015-04-27,2013-02-10,11,161416,2,901,14674.181818181818,901,0.1818181818181818,95,1,11,161416,9
2217,2015-06-05,2013-01-26,25,385944,12,916,15437.76,916,0.48,56,0,25,385944,15
2218,2015-07-10,2013-04-05,13,200732,7,847,15440.923076923076,847,0.5384615384615384,21,0,13,200732,10
2219,2015-06-21,2013-01-07,16,250405,6,935,15650.3125,935,0.375,40,0,16,250405,12
2220,2015-07-03,2013-02-19,12,201922,9,892,16826.833333333332,892,0.75,28,0,12,201922,12
2221,2015-07-10,2013-02-20,12,202767,8,891,16897.25,891,0.6666666666666666,21,0,12,202767,11
2222,2015-07-02,2013-02-04,20,337560,13,907,16878.0,907,0.65,29,0,20,337560,15
2223,2015-07-22,2013-02-08,12,186926,7,903,15577.166666666666,903,0.5833333333333334,9,0,12,186926,10
2224,2015-07-07,2013-02-25,11,166500,6,886,15136.363636363636,886,0.5454545454545454,24,0,11,166500,9
2225,2015-07-04,2013-03-23,15,226355,7,860,15090.333333333334,860,0.4666666666666667,27,0,15,226355,11
2226,2015-07-20,2013-02-13,15,217252,5,898,14483.466666666667,898,0.3333333333333333,11,0,15,217252,11
2227,2015-05-22,2013-03-26,11,172092,8,857,15644.727272727272,857,0.7272727272727273,70,0,11,172092,9
2228,2015-04-09,2013-01-03,16,226547,6,939,14159.1875,939,0.375,113,1,16,226547,12
2229,2015-07-14,2013-01-03,14,210343,9,939,15024.5,939,0.6428571428571429,17,0,14,210343,11
2230,2015-05-13,2013-03-22,18,294915,12,861,16384.166666666668,861,0.6666666666666666,79,0,18,294915,14
2231,2015-07-14,2013-02-02,11,180257,8,909,16387.0,909,0.7272727272727273,17,0,11,180257,9
2232,2015-06-05,2013-02-06,7,123178,6,905,17596.85714285714,905,0.8571428571428571,56,0,7,123178,7
2233,2015-05-10,2013-04-10,23,348732,11,842,15162.260869565218,842,0.4782608695652174,82,0,23,348732,15
2234,2015-03-19,2013-01-25,13,205452,6,917,15804.0,917,0.4615384615384615,134,1,13,205452,10
2235,2015-03-19,2013-01-26,17,260352,12,916,15314.823529411764,916,0.7058823529411765,134,1,17,260352,12
2236,2015-02-27,2013-06-21,15,243839,8,770,16255.933333333332,770,0.5333333333333333,154,1,15,243839,11
2237,2015-05-05,2013-03-13,8,137103,4,870,17137.875,870,0.5,87,0,8,137103,6
2238,2015-07-01,2013-07-09,15,252635,10,752,16842.333333333332,752,0.6666666666666666,30,0,15,252635,13
2239,2015-07-03,2013-01-03,25,369364,11,939,14774.56,939,0.44,28,0,25,369364,12
2240,2015-06-16,2013-03-27,18,293597,9,856,16310.944444444443,856,0.5,45,0,18,293597,14
2241,2015-07-17,2013-05-16,13,218009,7,806,16769.923076923078,806,0.5384615384615384,14,0,13,218009,10
2242,2015-05-23,2013-09-27,9,150771,4,672,16752.333333333332,672,0.4444444444444444,69,0,9,150771,7
2243,2015-06-26,2013-05-02,12,191289,5,820,15940.75,820,0.4166666666666667,35,0,12,191289,9
2244,2015-07-21,2013-01-31,18,282847,8,911,15713.722222222224,911,0.4444444444444444,10,0,18,282847,15
2245,2015-06-26,2013-01-12,16,231384,4,930,14461.5,930,0.25,35,0,16,231384,9
2246,2015-03-20,2013-08-16,12,187236,6,714,15603.0,714,0.5,133,1,12,187236,8
2247,2015-07-20,2013-02-12,12,180325,4,899,15027.083333333334,899,0.3333333333333333,11,0,12,180325,10
2248,2015-07-21,2013-02-23,15,225021,7,888,15001.4,888,0.4666666666666667,10,0,15,225021,10
2249,2015-07-10,2013-03-01,26,431758,13,882,16606.076923076922,882,0.5,21,0,26,431758,16
2250,2015-05-08,2013-03-18,12,197427,5,865,16452.25,865,0.4166666666666667,84,0,12,197427,10
2251,2015-07-02,2013-02-18,14,231811,8,893,16557.928571428572,893,0.5714285714285714,29,0,14,231811,9
2252,2015-05-07,2013-05-03,10,169504,6,819,16950.4,819,0.6,85,0,10,169504,7
2253,2015-05-27,2013-03-18,17,273629,8,865,16095.823529411764,865,0.4705882352941176,65,0,17,273629,13
2254,2015-04-27,2013-03-03,13,213611,7,880,16431.615384615383,880,0.5384615384615384,95,1,13,213611,12
2255,2015-07-20,2013-01-07,22,369094,12,935,16777.0,935,0.5454545454545454,11,0,22,369094,18
2256,2015-07-14,2013-04-07,15,233705,7,845,15580.333333333334,845,0.4666666666666667,17,0,15,233705,9
2257,2015-07-20,2013-01-08,12,194252,10,934,16187.666666666666,934,0.8333333333333334,11,0,12,194252,9
2258,2015-07-09,2013-03-28,15,252219,10,855,16814.6,855,0.6666666666666666,22,0,15,252219,13
2259,2015-05-27,2013-03-18,17,297817,12,865,17518.647058823528,865,0.7058823529411765,65,0,17,297817,13
2260,2015-07-21,2013-02-28,19,276769,5,883,14566.78947368421,883,0.2631578947368421,10,0,19,276769,10
2261,2015-06-02,2013-02-20,8,129969,6,891,16246.125,891,0.75,59,0,8,129969,7
2262,2015-06-06,2013-04-14,9,146675,4,838,16297.222222222224,838,0.4444444444444444,55,0,9,146675,8
2263,2015-02-20,2013-02-24,9,127121,3,887,14124.555555555557,887,0.3333333333333333,161,1,9,127121,6
2264,2015-05-13,2013-03-28,10,158031,5,855,15803.1,855,0.5,79,0,10,158031,9
2265,2015-07-18,2013-01-24,18,300647,12,918,16702.61111111111,918,0.6666666666666666,13,0,18,300647,10
2266,2014-12-23,2013-03-07,9,150960,7,876,16773.333333333332,876,0.7777777777777778,220,1,9,150960,8
2267,2014-12-18,2013-02-09,12,209860,8,902,17488.333333333332,902,0.6666666666666666,225,1,12,209860,11
2268,2015-07-09,2013-03-01,10,162424,4,882,16242.4,882,0.4,22,0,10,162424,6
2269,2014-12-22,2013-01-05,14,232857,9,937,16632.64285714286,937,0.6428571428571429,221,1,14,232857,10
2270,2015-07-29,2013-01-07,15,243218,8,935,16214.533333333333,935,0.5333333333333333,2,0,15,243218,11
2271,2015-03-21,2013-04-04,18,291804,11,848,16211.333333333334,848,0.6111111111111112,132,1,18,291804,14
2272,2015-06-10,2013-03-08,10,165616,5,875,16561.6,875,0.5,51,0,10,165616,9
2273,2015-07-10,2013-04-06,9,143396,4,846,15932.888888888889,846,0.4444444444444444,21,0,9,143396,7
2274,2015-03-03,2013-03-24,13,194100,3,859,14930.76923076923,859,0.2307692307692307,150,1,13,194100,11
2275,2015-03-31,2013-10-11,3,53755,2,658,17918.333333333332,658,0.6666666666666666,122,1,3,53755,3
2276,2015-07-25,2013-03-04,30,516543,18,879,17218.1,879,0.6,6,0,30,516543,21
2277,2015-05-07,2013-01-15,10,167971,6,927,16797.1,927,0.6,85,0,10,167971,9
2278,2015-07-13,2013-02-18,11,183184,9,893,16653.090909090908,893,0.8181818181818182,18,0,11,183184,11
2279,2015-07-30,2013-01-11,12,202440,5,931,16870.0,931,0.4166666666666667,1,0,12,202440,9
2280,2015-02-11,2013-01-03,8,136522,6,939,17065.25,939,0.75,170,1,8,136522,8
2281,2015-07-15,2013-02-28,20,340895,11,883,17044.75,883,0.55,16,0,20,340895,14
2282,2015-05-30,2013-01-31,13,206771,8,911,15905.46153846154,911,0.6153846153846154,62,0,13,206771,9
2283,2015-02-06,2013-02-13,9,149158,5,898,16573.11111111111,898,0.5555555555555556,175,1,9,149158,7
2284,2015-07-04,2013-03-30,11,162240,3,853,14749.09090909091,853,0.2727272727272727,27,0,11,162240,9
2285,2015-06-28,2013-03-04,8,143670,5,879,17958.75,879,0.625,33,0,8,143670,7
2286,2015-06-05,2013-02-23,11,196570,5,888,17870.0,888,0.4545454545454545,56,0,11,196570,9
2287,2015-07-03,2013-01-04,17,272360,11,938,16021.176470588236,938,0.6470588235294118,28,0,17,272360,14
2288,2015-04-10,2013-04-08,8,129916,6,844,16239.5,844,0.75,112,1,8,129916,7
2289,2015-04-02,2013-03-26,8,138145,3,857,17268.125,857,0.375,120,1,8,138145,7
2290,2015-05-07,2013-02-16,8,143337,4,895,17917.125,895,0.5,85,0,8,143337,5
2291,2015-07-18,2013-01-24,6,106822,5,918,17803.666666666668,918,0.8333333333333334,13,0,6,106822,4
2292,2015-07-30,2013-03-27,25,439319,18,856,17572.76,856,0.72,1,0,25,439319,13
2293,2015-07-07,2013-01-09,16,258229,9,933,16139.3125,933,0.5625,24,0,16,258229,13
2294,2015-06-27,2013-06-05,12,191824,5,786,15985.333333333334,786,0.4166666666666667,34,0,12,191824,9
2295,2015-07-18,2013-01-08,13,194321,7,934,14947.76923076923,934,0.5384615384615384,13,0,13,194321,11
2296,2015-07-29,2013-02-04,12,169209,6,907,14100.75,907,0.5,2,0,12,169209,10
2297,2015-07-31,2013-02-08,13,221286,8,903,17022.0,903,0.6153846153846154,0,0,13,221286,9
2298,2015-06-06,2013-01-07,21,341254,11,935,16250.190476190475,935,0.5238095238095238,55,0,21,341254,13
2299,2015-02-06,2013-05-13,8,146083,6,809,18260.375,809,0.75,175,1,8,146083,5
2300,2015-04-29,2013-06-26,7,107652,6,765,15378.857142857143,765,0.8571428571428571,93,1,7,107652,7
2301,2015-06-25,2013-05-02,11,176402,6,820,16036.545454545454,820,0.5454545454545454,36,0,11,176402,9
2302,2015-07-18,2013-04-06,15,253979,8,846,16931.933333333334,846,0.5333333333333333,13,0,15,253979,9
2303,2015-06-10,2013-02-19,19,297693,10,892,15668.052631578948,892,0.5263157894736842,51,0,19,297693,9
2304,2015-04-13,2013-04-29,7,107909,4,823,15415.57142857143,823,0.5714285714285714,109,1,7,107909,6
2305,2015-04-17,2013-07-01,8,130490,4,760,16311.25,760,0.5,105,1,8,130490,8
2306,2015-02-05,2013-03-21,13,193840,7,862,14910.76923076923,862,0.5384615384615384,176,1,13,193840,9
2307,2015-02-05,2013-04-11,11,196079,9,841,17825.363636363636,841,0.8181818181818182,176,1,11,196079,7
2308,2015-07-16,2013-01-12,20,312618,11,930,15630.9,930,0.55,15,0,20,312618,13
2309,2015-06-14,2013-08-24,11,177500,3,706,16136.363636363636,706,0.2727272727272727,47,0,11,177500,9
2310,2015-07-11,2013-01-12,21,287231,9,930,13677.666666666666,930,0.4285714285714285,20,0,21,287231,14
2311,2015-05-02,2013-04-22,8,134581,6,830,16822.625,830,0.75,90,0,8,134581,7
2312,2015-06-26,2013-03-04,13,221405,6,879,17031.153846153848,879,0.4615384615384615,35,0,13,221405,11
2313,2015-05-28,2013-01-22,11,173422,5,920,15765.636363636364,920,0.4545454545454545,64,0,11,173422,8
2314,2015-07-26,2013-06-05,16,262888,9,786,16430.5,786,0.5625,5,0,16,262888,12
2315,2014-12-23,2013-03-22,7,130522,6,861,18646.0,861,0.8571428571428571,220,1,7,130522,7
2316,2015-07-31,2013-01-23,14,263384,8,919,18813.14285714286,919,0.5714285714285714,0,0,14,263384,10
2317,2015-06-21,2013-01-02,12,200940,7,940,16745.0,940,0.5833333333333334,40,0,12,200940,10
2318,2015-07-22,2013-04-12,8,114713,2,840,14339.125,840,0.25,9,0,8,114713,6
2319,2015-07-16,2013-01-26,28,405001,13,916,14464.32142857143,916,0.4642857142857143,15,0,28,405001,14
2320,2015-06-30,2013-01-30,13,193538,6,912,14887.53846153846,912,0.4615384615384615,31,0,13,193538,10
2321,2014-11-24,2013-01-07,10,165160,5,935,16516.0,935,0.5,249,1,10,165160,9
2322,2015-07-06,2013-10-08,10,161409,5,661,16140.9,661,0.5,25,0,10,161409,9
2323,2015-07-22,2013-02-26,10,117515,3,885,11751.5,885,0.3,9,0,10,117515,6
2324,2015-07-13,2013-01-17,24,398770,15,925,16615.416666666668,925,0.625,18,0,24,398770,14
2325,2015-06-29,2013-03-16,9,163610,4,867,18178.88888888889,867,0.4444444444444444,32,0,9,163610,8
2326,2015-06-30,2013-08-26,8,144635,8,704,18079.375,704,1.0,31,0,8,144635,6
2327,2015-06-02,2013-03-08,10,174332,7,875,17433.2,875,0.7,59,0,10,174332,7
2328,2015-01-12,2013-01-10,12,164634,6,932,13719.5,932,0.5,200,1,12,164634,10
2329,2015-04-18,2013-05-13,13,234989,8,809,18076.07692307692,809,0.6153846153846154,104,1,13,234989,11
2330,2015-07-01,2013-02-04,16,293948,11,907,18371.75,907,0.6875,30,0,16,293948,10
2331,2015-06-13,2013-01-29,13,214213,6,913,16477.923076923078,913,0.4615384615384615,48,0,13,214213,10
2332,2015-03-23,2013-08-14,7,117654,4,716,16807.714285714286,716,0.5714285714285714,130,1,7,117654,6
2333,2015-06-12,2013-04-02,8,123772,3,850,15471.5,850,0.375,49,0,8,123772,6
2334,2015-07-28,2013-01-09,11,173468,5,933,15769.818181818182,933,0.4545454545454545,3,0,11,173468,10
2335,2015-04-28,2013-01-26,28,436682,16,916,15595.785714285714,916,0.5714285714285714,94,1,28,436682,15
2336,2015-07-12,2013-07-22,7,129321,5,739,18474.42857142857,739,0.7142857142857143,19,0,7,129321,7
2337,2014-12-23,2013-02-04,11,175159,6,907,15923.545454545454,907,0.5454545454545454,220,1,11,175159,7
2338,2015-04-18,2013-01-11,9,145312,5,931,16145.777777777776,931,0.5555555555555556,104,1,9,145312,8
2339,2015-03-24,2013-01-02,5,74334,2,940,14866.8,940,0.4,129,1,5,74334,5
2340,2015-07-13,2013-01-04,24,375553,13,938,15648.041666666666,938,0.5416666666666666,18,0,24,375553,11
2341,2015-02-13,2013-06-04,9,152230,6,787,16914.444444444445,787,0.6666666666666666,168,1,9,152230,6
2342,2015-06-19,2013-01-31,7,114178,2,911,16311.142857142857,911,0.2857142857142857,42,0,7,114178,7
2343,2015-07-14,2013-10-31,8,117767,3,638,14720.875,638,0.375,17,0,8,117767,7
2344,2015-04-04,2013-05-27,6,91383,4,795,15230.5,795,0.6666666666666666,118,1,6,91383,5
2345,2015-04-22,2013-08-29,9,132288,4,701,14698.666666666666,701,0.4444444444444444,100,1,9,132288,8
2346,2015-07-30,2013-07-06,18,280197,7,755,15566.5,755,0.3888888888888889,1,0,18,280197,14
2347,2015-04-07,2013-01-02,11,180018,4,940,16365.272727272728,940,0.3636363636363636,115,1,11,180018,8
2348,2015-03-02,2013-08-15,8,134829,4,715,16853.625,715,0.5,151,1,8,134829,6
2349,2015-04-14,2013-05-12,4,65914,2,810,16478.5,810,0.5,108,1,4,65914,4
2350,2015-07-28,2013-02-18,8,128487,5,893,16060.875,893,0.625,3,0,8,128487,8
2351,2015-07-20,2013-04-28,21,337757,11,824,16083.666666666666,824,0.5238095238095238,11,0,21,337757,15
2352,2015-06-29,2013-01-30,9,145673,7,912,16185.888888888889,912,0.7777777777777778,32,0,9,145673,8
2353,2015-05-13,2013-04-03,13,215069,5,849,16543.76923076923,849,0.3846153846153846,79,0,13,215069,10
2354,2015-06-30,2013-03-06,12,220617,9,877,18384.75,877,0.75,31,0,12,220617,6
2355,2014-10-08,2013-06-10,7,104738,4,781,14962.57142857143,781,0.5714285714285714,296,1,7,104738,5
2356,2015-04-09,2013-01-15,11,177573,6,927,16143.0,927,0.5454545454545454,113,1,11,177573,9
2357,2015-07-27,2013-02-08,16,256926,10,903,16057.875,903,0.625,4,0,16,256926,12
2358,2014-10-07,2013-03-04,10,154676,6,879,15467.6,879,0.6,297,1,10,154676,8
2359,2014-10-27,2013-01-21,6,111823,5,921,18637.166666666668,921,0.8333333333333334,277,1,6,111823,5
2360,2015-07-02,2013-05-08,13,203454,7,814,15650.307692307691,814,0.5384615384615384,29,0,13,203454,10
2361,2015-03-30,2013-01-05,13,227708,7,937,17516.0,937,0.5384615384615384,123,1,13,227708,13
2362,2015-07-06,2013-01-21,20,294644,10,921,14732.2,921,0.5,25,0,20,294644,13
2363,2015-06-03,2013-01-28,11,197607,6,914,17964.272727272728,914,0.5454545454545454,58,0,11,197607,7
2364,2015-05-11,2013-01-05,16,247787,7,937,15486.6875,937,0.4375,81,0,16,247787,9
2365,2015-07-18,2013-02-05,14,242892,10,906,17349.428571428572,906,0.7142857142857143,13,0,14,242892,8
2366,2015-02-02,2013-01-15,8,139134,3,927,17391.75,927,0.375,179,1,8,139134,8
2367,2015-07-27,2013-03-08,17,277819,13,875,16342.29411764706,875,0.7647058823529411,4,0,17,277819,11
2368,2014-12-03,2013-01-08,7,139864,5,934,19980.571428571428,934,0.7142857142857143,240,1,7,139864,6
2369,2014-12-23,2013-03-11,10,165348,6,872,16534.8,872,0.6,220,1,10,165348,8
2370,2015-01-16,2013-01-17,8,111179,4,925,13897.375,925,0.5,196,1,8,111179,6
2371,2015-07-16,2013-05-02,5,74915,5,820,14983.0,820,1.0,15,0,5,74915,5
2372,2015-07-05,2013-03-28,8,122732,5,855,15341.5,855,0.625,26,0,8,122732,6
2373,2015-06-29,2013-02-05,15,236405,6,906,15760.333333333334,906,0.4,32,0,15,236405,11
2374,2015-07-22,2013-05-18,10,150678,5,804,15067.8,804,0.5,9,0,10,150678,7
2375,2014-12-23,2013-03-26,7,111205,4,857,15886.42857142857,857,0.5714285714285714,220,1,7,111205,6
2376,2015-04-22,2013-02-06,8,146980,3,905,18372.5,905,0.375,100,1,8,146980,6
2377,2015-07-30,2013-01-01,6,97546,2,941,16257.666666666666,941,0.3333333333333333,1,0,6,97546,5
2378,2015-07-19,2013-02-18,18,303666,12,893,16870.333333333332,893,0.6666666666666666,12,0,18,303666,12
2379,2015-02-05,2013-02-09,10,165737,4,902,16573.7,902,0.4,176,1,10,165737,7
2380,2015-06-29,2013-04-22,9,159717,5,830,17746.333333333332,830,0.5555555555555556,32,0,9,159717,6
2381,2015-04-13,2013-03-22,5,75840,4,861,15168.0,861,0.8,109,1,5,75840,4
2382,2015-05-15,2013-04-23,7,128540,6,829,18362.85714285714,829,0.8571428571428571,77,0,7,128540,7
2383,2015-02-28,2013-01-14,17,293002,7,928,17235.41176470588,928,0.4117647058823529,153,1,17,293002,13
2384,2015-04-22,2013-04-20,8,113176,2,832,14147.0,832,0.25,100,1,8,113176,7
2385,2015-04-19,2013-02-01,9,150226,6,910,16691.777777777777,910,0.6666666666666666,103,1,9,150226,8
2386,2015-02-18,2013-01-04,12,181742,6,938,15145.166666666666,938,0.5,163,1,12,181742,9
2387,2015-07-06,2013-04-13,10,154097,3,839,15409.7,839,0.3,25,0,10,154097,6
2388,2014-11-07,2013-05-12,8,133135,5,810,16641.875,810,0.625,266,1,8,133135,6
2389,2015-04-24,2013-02-16,17,283547,8,895,16679.235294117647,895,0.4705882352941176,98,1,17,283547,11
2390,2015-05-18,2013-02-23,5,97009,2,888,19401.8,888,0.4,74,0,5,97009,5
2391,2015-06-16,2013-03-07,16,264646,8,876,16540.375,876,0.5,45,0,16,264646,12
2392,2015-05-02,2013-01-07,9,144891,2,935,16099.0,935,0.2222222222222222,90,0,9,144891,8
2393,2015-05-05,2014-01-09,5,68242,4,568,13648.4,568,0.8,87,0,5,68242,4
2394,2015-03-10,2013-02-07,24,369410,10,904,15392.083333333334,904,0.4166666666666667,143,1,24,369410,11
2395,2015-06-01,2013-04-26,6,87638,3,826,14606.333333333334,826,0.5,60,0,6,87638,6
2396,2015-06-14,2013-03-06,11,187058,5,877,17005.272727272728,877,0.4545454545454545,47,0,11,187058,8
2397,2015-07-27,2013-04-11,12,207809,8,841,17317.416666666668,841,0.6666666666666666,4,0,12,207809,7
2398,2015-04-25,2013-03-17,6,87485,3,866,14580.833333333334,866,0.5,97,1,6,87485,6
2399,2015-07-01,2013-01-19,21,302437,9,923,14401.761904761905,923,0.4285714285714285,30,0,21,302437,14
2400,2015-07-27,2013-07-13,8,139365,3,748,17420.625,748,0.375,4,0,8,139365,7
2401,2014-12-20,2013-04-09,11,137417,6,843,12492.454545454546,843,0.5454545454545454,223,1,11,137417,6
2402,2015-01-16,2013-05-13,10,144710,4,809,14471.0,809,0.4,196,1,10,144710,9
2403,2015-07-12,2013-04-20,5,76826,1,832,15365.2,832,0.2,19,0,5,76826,5
2404,2015-05-01,2013-07-02,7,107008,5,759,15286.857142857143,759,0.7142857142857143,91,1,7,107008,7
2405,2015-07-15,2013-01-21,20,329830,12,921,16491.5,921,0.6,16,0,20,329830,15
2406,2015-04-30,2013-03-25,8,139274,3,858,17409.25,858,0.375,92,1,8,139274,7
2407,2015-06-02,2013-04-09,7,140321,6,843,20045.85714285714,843,0.8571428571428571,59,0,7,140321,7
2408,2014-11-14,2013-04-04,7,100720,3,848,14388.57142857143,848,0.4285714285714285,259,1,7,100720,6
2409,2015-07-03,2013-02-05,13,203107,9,906,15623.615384615385,906,0.6923076923076923,28,0,13,203107,9
2410,2015-06-26,2013-03-28,14,220096,10,855,15721.142857142857,855,0.7142857142857143,35,0,14,220096,9
2411,2015-01-22,2013-03-26,10,162248,7,857,16224.8,857,0.7,190,1,10,162248,8
2412,2015-07-16,2013-05-16,7,115473,5,806,16496.14285714286,806,0.7142857142857143,15,0,7,115473,7
2413,2015-07-06,2013-02-19,14,199781,5,892,14270.07142857143,892,0.3571428571428571,25,0,14,199781,7
2414,2015-03-26,2013-03-12,8,102658,5,871,12832.25,871,0.625,127,1,8,102658,4
2415,2015-07-16,2013-02-25,19,261708,10,886,13774.105263157897,886,0.5263157894736842,15,0,19,261708,9
2416,2014-07-29,2013-04-01,8,125393,2,851,15674.125,851,0.25,367,1,8,125393,6
2417,2015-04-16,2013-07-03,8,153260,7,758,19157.5,758,0.875,106,1,8,153260,5
2418,2015-07-01,2013-03-18,12,173324,7,865,14443.666666666666,865,0.5833333333333334,30,0,12,173324,9
2419,2015-07-17,2013-01-22,10,160240,5,920,16024.0,920,0.5,14,0,10,160240,9
2420,2015-06-30,2013-03-05,6,96751,4,878,16125.166666666666,878,0.6666666666666666,31,0,6,96751,6
2421,2015-05-13,2013-02-04,13,207309,10,907,15946.846153846154,907,0.7692307692307693,79,0,13,207309,7
2422,2015-07-06,2013-02-26,9,127047,2,885,14116.333333333334,885,0.2222222222222222,25,0,9,127047,5
2423,2015-04-30,2013-03-07,15,225172,10,876,15011.466666666667,876,0.6666666666666666,92,1,15,225172,10
2424,2015-06-25,2013-01-02,14,221255,6,940,15803.92857142857,940,0.4285714285714285,36,0,14,221255,9
2425,2015-01-30,2013-05-13,7,102403,5,809,14629.0,809,0.7142857142857143,182,1,7,102403,4
2426,2015-07-26,2013-04-22,18,291719,13,830,16206.611111111111,830,0.7222222222222222,5,0,18,291719,11
2427,2015-07-16,2013-02-28,11,202182,8,883,18380.18181818182,883,0.7272727272727273,15,0,11,202182,7
2428,2015-01-30,2013-05-18,6,103467,4,804,17244.5,804,0.6666666666666666,182,1,6,103467,6
2429,2015-07-01,2013-04-11,5,69816,4,841,13963.2,841,0.8,30,0,5,69816,5
2430,2015-05-28,2013-05-01,11,181244,8,821,16476.727272727272,821,0.7272727272727273,64,0,11,181244,8
2431,2015-03-25,2013-02-27,8,112063,4,884,14007.875,884,0.5,128,1,8,112063,6
2432,2015-06-07,2013-02-13,19,307317,10,898,16174.578947368422,898,0.5263157894736842,54,0,19,307317,13
2433,2015-06-18,2013-05-10,9,156046,5,812,17338.444444444445,812,0.5555555555555556,43,0,9,156046,7
2434,2015-07-11,2013-02-04,11,188827,7,907,17166.090909090908,907,0.6363636363636364,20,0,11,188827,9
2435,2015-05-13,2013-08-10,11,204031,6,720,18548.272727272728,720,0.5454545454545454,79,0,11,204031,9
2436,2015-03-16,2013-03-25,9,156610,6,858,17401.11111111111,858,0.6666666666666666,137,1,9,156610,7
2437,2015-07-11,2013-01-19,20,289077,7,923,14453.85,923,0.35,20,0,20,289077,13
2438,2015-01-14,2013-05-31,7,132961,5,791,18994.42857142857,791,0.7142857142857143,198,1,7,132961,7
2439,2015-02-13,2013-04-27,9,154612,6,825,17179.11111111111,825,0.6666666666666666,168,1,9,154612,8
2440,2015-07-14,2013-02-14,12,186974,8,897,15581.166666666666,897,0.6666666666666666,17,0,12,186974,10
2441,2015-05-30,2013-01-29,9,124184,3,913,13798.222222222224,913,0.3333333333333333,62,0,9,124184,8
2442,2015-07-06,2013-02-20,13,196856,8,891,15142.76923076923,891,0.6153846153846154,25,0,13,196856,9
2443,2015-03-17,2013-01-21,8,130356,5,921,16294.5,921,0.625,136,1,8,130356,7
2444,2015-07-17,2013-03-30,13,187489,7,853,14422.23076923077,853,0.5384615384615384,14,0,13,187489,8
2445,2015-04-26,2013-08-11,9,139980,6,719,15553.333333333334,719,0.6666666666666666,96,1,9,139980,5
2446,2015-06-29,2014-06-04,5,79570,3,422,15914.0,422,0.6,32,0,5,79570,5
2447,2015-07-28,2013-05-10,11,153805,5,812,13982.272727272728,812,0.4545454545454545,3,0,11,153805,9
2448,2015-06-19,2013-03-22,19,292166,10,861,15377.157894736842,861,0.5263157894736842,42,0,19,292166,11
2449,2015-07-24,2013-01-05,14,238947,7,937,17067.64285714286,937,0.5,7,0,14,238947,11
2450,2014-05-15,2013-03-18,11,195208,8,865,17746.18181818182,865,0.7272727272727273,442,1,11,195208,8
2451,2015-07-31,2013-02-18,13,209242,5,893,16095.53846153846,893,0.3846153846153846,0,0,13,209242,10
2452,2015-02-27,2013-01-18,13,214272,5,924,16482.46153846154,924,0.3846153846153846,154,1,13,214272,10
2453,2015-02-19,2013-01-22,24,353417,13,920,14725.708333333334,920,0.5416666666666666,162,1,24,353417,13
2454,2015-05-04,2013-04-23,9,128924,5,829,14324.888888888889,829,0.5555555555555556,88,0,9,128924,7
2455,2015-07-01,2013-03-01,8,119377,5,882,14922.125,882,0.625,30,0,8,119377,7
2456,2015-01-28,2013-02-15,7,96755,3,896,13822.142857142857,896,0.4285714285714285,184,1,7,96755,5
2457,2015-04-23,2013-03-18,3,50734,2,865,16911.333333333332,865,0.6666666666666666,99,1,3,50734,3
2458,2015-04-30,2013-01-30,23,351579,12,912,15286.04347826087,912,0.5217391304347826,92,1,23,351579,14
2459,2015-02-24,2013-03-05,8,116788,3,878,14598.5,878,0.375,157,1,8,116788,6
2460,2015-05-05,2013-02-04,8,142937,4,907,17867.125,907,0.5,87,0,8,142937,5
2461,2015-07-02,2013-03-17,8,133310,3,866,16663.75,866,0.375,29,0,8,133310,5
2462,2015-02-20,2013-07-18,4,51155,2,743,12788.75,743,0.5,161,1,4,51155,4
2463,2015-07-29,2013-02-25,11,169323,5,886,15393.0,886,0.4545454545454545,2,0,11,169323,8
2464,2015-01-13,2013-01-07,16,219334,12,935,13708.375,935,0.75,199,1,16,219334,9
2465,2015-05-14,2013-01-02,7,109316,3,940,15616.57142857143,940,0.4285714285714285,78,0,7,109316,6
2466,2015-06-15,2013-06-21,8,134330,5,770,16791.25,770,0.625,46,0,8,134330,8
2467,2015-07-29,2013-06-25,3,41711,2,766,13903.666666666666,766,0.6666666666666666,2,0,3,41711,3
2468,2015-06-17,2013-01-23,10,150816,7,919,15081.6,919,0.7,44,0,10,150816,6
2469,2015-07-13,2013-02-05,15,243617,10,906,16241.133333333331,906,0.6666666666666666,18,0,15,243617,11
2470,2015-03-24,2013-01-07,13,201392,7,935,15491.692307692309,935,0.5384615384615384,129,1,13,201392,10
2471,2015-06-11,2013-09-02,6,108759,3,697,18126.5,697,0.5,50,0,6,108759,5
